YEAR,PORT NAME,STATE,SPPNAME,LANDED LBS,LIVE LBS,VALUE
1964,SANDWICH,MA,"SEA BASS, BLACK","2,743","2,743",$701.00
1964,SANDWICH,MA,"SKATE, NK",405,405,$11.00
1964,SANDWICH,MA,TAUTOG,660,660,$13.00
1964,SANDWICH,MA,"TUNA, BLUEFIN","176,670","176,670","$9,718.00"
1964,SANDWICH,MA,"TUNA, SKIPJACK","288,200","288,200","$12,971.00"
1964,SANDWICH,MA,CONFIDENTIAL,570,608,$124.00
1964,CONFIDENTIAL,MA,CONFIDENTIAL,"276,253","417,502","$22,694.00"
1964,NEWPORT,RI,"BASS, STRIPED","7,384","7,384","$1,217.00"
1964,NEWPORT,RI,BLUEFISH,"2,078","2,261",$326.00
1964,NEWPORT,RI,BUTTERFISH,"304,169","304,169","$35,313.00"
1964,NEWPORT,RI,"COD, ATLANTIC","33,811","39,553","$3,680.00"
1964,NEWPORT,RI,"EEL, CONGER","2,559","2,559",$173.00
1964,NEWPORT,RI,"FLOUNDER, SUMMER","175,353","175,353","$55,464.00"
1964,NEWPORT,RI,"FLOUNDER, WINTER","237,419","237,419","$11,530.00"
1964,NEWPORT,RI,"FLOUNDER, WITCH","6,418","6,418",$685.00
1964,NEWPORT,RI,"FLOUNDER, YELLOWTAIL","591,310","591,310","$46,734.00"
1964,NEWPORT,RI,HADDOCK,"4,242","4,834",$344.00
1964,NEWPORT,RI,"HAKE, RED","119,300","119,300","$2,188.00"
1964,NEWPORT,RI,"HAKE, SILVER","1,208,340","1,235,178","$31,605.00"
1964,NEWPORT,RI,"HAKE, WHITE","11,515","15,427",$653.00
1964,NEWPORT,RI,"HERRING, ATLANTIC","175,748","175,748","$7,401.00"
1964,NEWPORT,RI,"LOBSTER, AMERICAN","569,014","569,014","$329,302.00"
1964,NEWPORT,RI,"MACKEREL, ATLANTIC","21,910","21,910","$1,966.00"
1964,NEWPORT,RI,POLLOCK,283,320,$18.00
1964,NEWPORT,RI,"POMPANO, KILLIFISH","4,405","4,405",$335.00
1964,NEWPORT,RI,"POUT, OCEAN","1,875","1,875",$38.00
1964,NEWPORT,RI,SCUP,"356,924","356,924","$45,615.00"
1964,NEWPORT,RI,"SEA BASS, BLACK","3,693","3,693",$590.00
1964,NEWPORT,RI,"SHARK, NK",252,302,$13.00
1964,NEWPORT,RI,"SKATE, NK","1,598","1,598",$59.00
1964,NEWPORT,RI,"SQUID, LOLIGINIDAE","30,638","30,638","$4,327.00"
1964,NEWPORT,RI,"STURGEON, NK",267,321,$28.00
1964,NEWPORT,RI,SWORDFISH,"6,955","8,694","$2,308.00"
1964,NEWPORT,RI,TAUTOG,"36,408","36,408","$1,939.00"
1964,NEWPORT,RI,"TILEFISH, NK","45,195","49,261","$4,045.00"
1964,NEWPORT,RI,"WEAKFISH/SEA TROUT, SQUETEAGUE",74,74,$12.00
1964,NEWPORT,RI,CONFIDENTIAL,"7,427","55,222","$3,486.00"
1964,POINT JUDITH,RI,"BASS, STRIPED","25,293","25,293","$3,271.00"
1964,POINT JUDITH,RI,BLUEFISH,"13,799","15,042","$2,144.00"
1964,POINT JUDITH,RI,"BONITO, ATLANTIC",43,43,$6.00
1964,POINT JUDITH,RI,BUTTERFISH,"2,059,621","2,059,621","$151,318.00"
1964,POINT JUDITH,RI,"COD, ATLANTIC","322,506","377,317","$29,498.00"
1964,POINT JUDITH,RI,"EEL, CONGER","26,974","26,974",$759.00
1964,POINT JUDITH,RI,"FLOUNDER, AMERICAN PLAICE","3,662","3,662",$245.00
1964,POINT JUDITH,RI,"FLOUNDER, SUMMER","445,226","445,226","$146,473.00"
1964,POINT JUDITH,RI,"FLOUNDER, WINTER","3,842,323","3,842,323","$206,767.00"
1964,POINT JUDITH,RI,"FLOUNDER, WITCH","55,284","55,284","$3,497.00"
1964,POINT JUDITH,RI,"FLOUNDER, YELLOWTAIL","7,756,418","7,756,418","$425,184.00"
1964,POINT JUDITH,RI,HADDOCK,"53,548","61,041","$3,878.00"
1964,POINT JUDITH,RI,"HAKE, RED","29,167","29,167",$632.00
1964,POINT JUDITH,RI,"HAKE, SILVER","1,967,863","2,462,909","$60,704.00"
1964,POINT JUDITH,RI,"HAKE, WHITE","21,525","28,833","$1,349.00"
1964,POINT JUDITH,RI,"HALIBUT, ATLANTIC",31,35,$7.00
1964,POINT JUDITH,RI,"HERRING, ATLANTIC","48,876","48,876","$1,245.00"
1964,POINT JUDITH,RI,"LOBSTER, AMERICAN","203,749","203,749","$116,629.00"
1964,POINT JUDITH,RI,"MACKEREL, ATLANTIC","5,386","5,386",$636.00
1964,POINT JUDITH,RI,MONKFISH/ANGLER/GOOSEFISH,"12,611","41,868",$285.00
1964,POINT JUDITH,RI,"OTHER FISH, BONY","34,452,424","34,452,424","$222,258.00"
1964,POINT JUDITH,RI,"PERCH, WHITE",62,62,$14.00
1964,POINT JUDITH,RI,POLLOCK,"3,324","3,757",$172.00
1964,POINT JUDITH,RI,"POMPANO, KILLIFISH","76,472","76,472","$3,903.00"
1964,POINT JUDITH,RI,"POUT, OCEAN","741,695","741,695","$10,730.00"
1964,POINT JUDITH,RI,SCUP,"1,045,016","1,045,016","$99,312.00"
1964,POINT JUDITH,RI,"SEA BASS, BLACK","18,139","18,139","$3,913.00"
1964,POINT JUDITH,RI,"SHAD, AMERICAN",903,903,$41.00
1964,POINT JUDITH,RI,"SHARK, NK",346,415,$16.00
1964,POINT JUDITH,RI,"SKATE, NK","3,723","3,723",$130.00
1964,POINT JUDITH,RI,"SQUID, LOLIGINIDAE","155,493","155,493","$16,118.00"
1964,POINT JUDITH,RI,"STURGEON, NK",731,876,$59.00
1964,POINT JUDITH,RI,SWORDFISH,"45,898","57,374","$18,030.00"
1964,POINT JUDITH,RI,TAUTOG,"11,878","11,878",$219.00
1964,POINT JUDITH,RI,"TILEFISH, NK","801,120","873,219","$52,574.00"
1964,POINT JUDITH,RI,"TUNA, BLUEFIN","32,201","32,201",$924.00
1964,POINT JUDITH,RI,"WEAKFISH/SEA TROUT, SQUETEAGUE",414,414,$72.00
1964,POINT JUDITH,RI,"WHITING, KING",58,58,$10.00
1964,POINT JUDITH,RI,CONFIDENTIAL,"15,763","16,276",$273.00
1965,CUMBERLAND,ME,"HAKE, SILVER","650,252","650,252","$11,386.00"
1965,CUMBERLAND,ME,"SHRIMP, PANDALID","183,302","183,302","$23,420.00"
1965,CUMBERLAND,ME,"TUNA, NK","38,969","38,969","$2,949.00"
1965,CUMBERLAND,ME,CONFIDENTIAL,"7,803,272","8,684,362","$2,000,381.00"
1965,HANCOCK,ME,"COD, ATLANTIC","106,420","124,508","$3,323.00"
1965,HANCOCK,ME,CUSK,"6,985","7,894",$162.00
1965,HANCOCK,ME,"FLOUNDER, AMERICAN PLAICE","12,535","12,535",$476.00
1965,HANCOCK,ME,"FLOUNDER, SUMMER","20,153","20,153","$1,543.00"
1965,HANCOCK,ME,"FLOUNDER, WINTER","9,154","9,154",$549.00
1965,HANCOCK,ME,HADDOCK,"208,852","238,087","$15,555.00"
1965,HANCOCK,ME,"HAKE, WHITE","1,312,555","1,758,822","$50,196.00"
1965,HANCOCK,ME,"HALIBUT, ATLANTIC","19,255","22,143","$7,753.00"
1965,HANCOCK,ME,POLLOCK,"44,358","50,125","$1,397.00"
1965,HANCOCK,ME,"POMPANO, KILLIFISH",41,41,$8.00
1965,HANCOCK,ME,"SCALLOP, SEA","88,575","737,830","$57,901.00"
1965,HANCOCK,ME,"WOLFFISH, ATLANTIC","4,372","5,246",$137.00
1965,HANCOCK,ME,CONFIDENTIAL,"19,322,607","20,139,045","$4,289,294.00"
1965,KNOX,ME,"COD, ATLANTIC","240,692","281,613","$7,354.00"
1965,KNOX,ME,CUSK,"39,743","44,909",$924.00
1965,KNOX,ME,"FLOUNDER, AMERICAN PLAICE","11,555","11,555",$396.00
1965,KNOX,ME,"FLOUNDER, SUMMER","44,527","44,527","$3,990.00"
1965,KNOX,ME,"FLOUNDER, WINTER","4,695","4,695",$211.00
1965,KNOX,ME,HADDOCK,"336,724","383,865","$30,821.00"
1965,KNOX,ME,"HAKE, WHITE","991,892","1,329,135","$42,155.00"
1965,KNOX,ME,"HALIBUT, ATLANTIC","36,789","42,306","$14,157.00"
1965,KNOX,ME,POLLOCK,"76,362","86,289","$1,701.00"
1965,KNOX,ME,"SCALLOP, SEA","78,452","653,505","$52,569.00"
1965,KNOX,ME,"SHRIMP, PANDALID","1,948","1,948",$195.00
1965,KNOX,ME,"WOLFFISH, ATLANTIC","16,822","20,186",$506.00
1965,KNOX,ME,CONFIDENTIAL,"32,736,364","34,197,309","$4,433,087.00"
1965,LINCOLN,ME,"COD, ATLANTIC","98,598","115,358","$5,575.00"
1965,LINCOLN,ME,CUSK,611,690,$62.00
1965,LINCOLN,ME,"FLOUNDER, AMERICAN PLAICE","294,908","294,908","$15,075.00"
1965,LINCOLN,ME,"FLOUNDER, SUMMER","117,565","117,565","$10,182.00"
1965,LINCOLN,ME,"FLOUNDER, WINTER","52,496","52,496","$2,965.00"
1965,LINCOLN,ME,HADDOCK,"95,923","109,346","$9,321.00"
1965,LINCOLN,ME,"HAKE, SILVER","3,692,770","3,778,900","$65,924.00"
1965,LINCOLN,ME,"HAKE, WHITE","71,071","95,236","$5,831.00"
1965,LINCOLN,ME,"HALIBUT, ATLANTIC",738,848,$288.00
1965,LINCOLN,ME,"HERRING, ATLANTIC","969,940","969,940","$17,928.00"
1965,LINCOLN,ME,"OTHER FISH, BONY","666,965","666,965","$3,602.00"
1965,LINCOLN,ME,POLLOCK,"218,998","219,039","$4,030.00"
1965,LINCOLN,ME,"POMPANO, KILLIFISH",992,992,$175.00
1965,LINCOLN,ME,"REDFISH, ACADIAN","2,188","2,188",$56.00
1965,LINCOLN,ME,"SCALLOP, SEA",801,"6,672",$596.00
1965,LINCOLN,ME,"SHRIMP, PANDALID","575,401","575,401","$65,427.00"
1965,LINCOLN,ME,"TUNA, NK","1,660","1,660",$112.00
1965,LINCOLN,ME,"WOLFFISH, ATLANTIC","4,088","4,905",$174.00
1965,LINCOLN,ME,CONFIDENTIAL,"3,562,910","4,663,289","$1,730,671.00"
1965,PORTLAND,ME,"COD, ATLANTIC","1,301,045","1,522,145","$92,374.00"
1965,PORTLAND,ME,CUSK,"187,631","212,009","$13,852.00"
1965,PORTLAND,ME,"FLOUNDER, AMERICAN PLAICE","271,660","271,660","$13,203.00"
1965,PORTLAND,ME,"FLOUNDER, SUMMER","117,880","117,880","$10,741.00"
1965,PORTLAND,ME,"FLOUNDER, WINTER","22,377","22,377","$1,472.00"
1965,PORTLAND,ME,HADDOCK,"720,339","821,116","$99,802.00"
1965,PORTLAND,ME,"HAKE, SILVER","19,076,475","19,102,875","$332,179.00"
1965,PORTLAND,ME,"HAKE, WHITE","216,731","290,390","$16,583.00"
1965,PORTLAND,ME,"HALIBUT, ATLANTIC","10,402","11,965","$4,372.00"
1965,PORTLAND,ME,"HERRING, ATLANTIC","41,450","41,450",$311.00
1965,PORTLAND,ME,"OTHER FISH, BONY","192,944","192,944","$1,598.00"
1965,PORTLAND,ME,POLLOCK,"619,312","681,538","$38,496.00"
1965,PORTLAND,ME,"POMPANO, KILLIFISH","5,666","5,666",$524.00
1965,PORTLAND,ME,"REDFISH, ACADIAN","23,498,946","23,498,946","$946,699.00"
1965,PORTLAND,ME,"SCALLOP, SEA","119,703","997,126","$90,806.00"
1965,PORTLAND,ME,"SHARK, DOGFISH, NK","314,645","377,574","$2,332.00"
1965,PORTLAND,ME,"SHRIMP, PANDALID","1,008,216","1,008,216","$118,661.00"
1965,PORTLAND,ME,"STURGEON, NK",413,496,$73.00
1965,PORTLAND,ME,"TUNA, NK","16,195","16,195","$1,903.00"
1965,PORTLAND,ME,"WOLFFISH, ATLANTIC","3,775","4,530",$204.00
1965,PORTLAND,ME,CONFIDENTIAL,"167,689","209,597","$82,110.00"
1965,ROCKLAND,ME,"COD, ATLANTIC","47,990","56,143","$2,210.00"
1965,ROCKLAND,ME,CUSK,"14,755","16,670",$821.00
1965,ROCKLAND,ME,"FLOUNDER, AMERICAN PLAICE","22,775","22,775",$890.00
1965,ROCKLAND,ME,"FLOUNDER, SUMMER","161,745","161,745","$11,666.00"
1965,ROCKLAND,ME,"FLOUNDER, WINTER","5,505","5,505",$262.00
1965,ROCKLAND,ME,HADDOCK,"194,115","221,277","$19,031.00"
1965,ROCKLAND,ME,"HAKE, SILVER","163,160","163,160","$1,130.00"
1965,ROCKLAND,ME,"HAKE, WHITE","32,860","44,028","$2,218.00"
1965,ROCKLAND,ME,POLLOCK,"24,700","27,897",$979.00
1965,ROCKLAND,ME,"REDFISH, ACADIAN","36,770,420","36,770,420","$1,432,250.00"
1965,ROCKLAND,ME,"WOLFFISH, ATLANTIC","4,235","5,082",$158.00
1965,ROCKLAND,ME,CONFIDENTIAL,"154,709","907,836","$74,525.00"
1965,SAGADAHOC,ME,"COD, ATLANTIC","197,124","230,632","$10,514.00"
1965,SAGADAHOC,ME,CUSK,"3,020","3,413",$243.00
1965,SAGADAHOC,ME,"FLOUNDER, AMERICAN PLAICE","105,520","105,520","$4,713.00"
1965,SAGADAHOC,ME,"FLOUNDER, SUMMER","32,857","32,857","$2,174.00"
1965,SAGADAHOC,ME,"FLOUNDER, WINTER","14,435","14,435",$699.00
1965,SAGADAHOC,ME,"FLOUNDER, WITCH","1,705","1,705",$101.00
1965,SAGADAHOC,ME,"FLOUNDER, YELLOWTAIL","7,175","7,175",$490.00
1965,SAGADAHOC,ME,HADDOCK,"38,372","43,742","$4,015.00"
1965,SAGADAHOC,ME,"HAKE, SILVER","4,139,022","4,139,022","$75,412.00"
1965,SAGADAHOC,ME,"HAKE, WHITE","15,916","21,323","$1,106.00"
1965,SAGADAHOC,ME,"HALIBUT, ATLANTIC","3,432","3,945","$1,300.00"
1965,SAGADAHOC,ME,"LOBSTER, AMERICAN","472,652","472,652","$345,610.00"
1965,SAGADAHOC,ME,"OTHER FISH, BONY","95,701","95,701","$2,105.00"
1965,SAGADAHOC,ME,POLLOCK,"22,310","22,381",$416.00
1965,SAGADAHOC,ME,"POMPANO, KILLIFISH",280,280,$42.00
1965,SAGADAHOC,ME,"SHRIMP, PANDALID","307,425","307,425","$35,949.00"
1965,SAGADAHOC,ME,"TUNA, NK","17,537","17,537","$1,437.00"
1965,SAGADAHOC,ME,"WOLFFISH, ATLANTIC","1,295","1,554",$56.00
1965,SAGADAHOC,ME,CONFIDENTIAL,"4,401,000","4,761,089","$148,169.00"
1965,WASHINGTON,ME,"COD, ATLANTIC","266,055","311,284","$8,369.00"
1965,WASHINGTON,ME,"FLOUNDER, WINTER","4,480","4,480",$230.00
1965,WASHINGTON,ME,HADDOCK,"55,583","63,365","$4,700.00"
1965,WASHINGTON,ME,"HAKE, WHITE","232,030","310,921","$9,340.00"
1965,WASHINGTON,ME,"HALIBUT, ATLANTIC","8,715","10,022","$3,351.00"
1965,WASHINGTON,ME,POLLOCK,"4,754","5,371",$143.00
1965,WASHINGTON,ME,"SCALLOP, SEA","23,934","199,371","$14,089.00"
1965,WASHINGTON,ME,CONFIDENTIAL,"26,542,252","29,597,239","$2,645,624.00"
1965,YORK,ME,"MACKEREL, ATLANTIC",365,365,$43.00
1965,YORK,ME,SMELT,136,136,$48.00
1965,YORK,ME,"TUNA, NK","17,045","17,045","$1,128.00"
1965,YORK,ME,CONFIDENTIAL,"1,256,916","1,587,306","$937,254.00"
1965,CONFIDENTIAL,ME,CONFIDENTIAL,"63,900","63,900","$2,301.00"
1965,AMESBURY,MA,"COD, ATLANTIC","66,221","77,479","$8,753.00"
1965,AMESBURY,MA,CUSK,"1,830","2,068",$67.00
1965,AMESBURY,MA,HADDOCK,"287,956","328,269","$40,785.00"
1965,AMESBURY,MA,"HAKE, RED",385,385,$23.00
1965,AMESBURY,MA,"HAKE, WHITE","1,020","1,367",$71.00
1965,AMESBURY,MA,"HALIBUT, ATLANTIC","1,429","1,643","$1,024.00"
1965,AMESBURY,MA,POLLOCK,"3,742","4,228",$165.00
1965,AMESBURY,MA,"POMPANO, KILLIFISH","7,263","7,263",$750.00
1965,AMESBURY,MA,"REDFISH, ACADIAN",20,20,$1.00
1965,AMESBURY,MA,"WOLFFISH, ATLANTIC",135,162,$5.00
1965,BARNSTABLE,MA,"BASS, STRIPED","1,832","1,832",$278.00
1965,BARNSTABLE,MA,BLUEFISH,"1,700","1,700",$164.00
1965,BARNSTABLE,MA,"FLOUNDER, SUMMER","1,115","1,115",$413.00
1965,BARNSTABLE,MA,"HERRING, ATLANTIC","39,550","39,550",$593.00
1965,BARNSTABLE,MA,"MACKEREL, ATLANTIC","1,117","1,117",$72.00
1965,BARNSTABLE,MA,"SHAD, AMERICAN","1,520","1,520",$84.00
1965,BARNSTABLE,MA,"SNAPPER, NK",127,127,$16.00
1965,BARNSTABLE,MA,"SQUID, LOLIGINIDAE","2,057","2,057",$209.00
1965,BARNSTABLE,MA,TAUTOG,92,92,$4.00
1965,BARNSTABLE,MA,CONFIDENTIAL,"4,494","4,511",$512.00
1965,BOSTON,MA,"COD, ATLANTIC","12,911,441","15,106,119","$1,258,573.00"
1965,BOSTON,MA,CUSK,"1,000,315","1,130,311","$76,473.00"
1965,BOSTON,MA,"FLOUNDER, AMERICAN PLAICE","1,675,995","1,675,995","$132,888.00"
1965,BOSTON,MA,"FLOUNDER, SUMMER","418,735","418,735","$60,623.00"
1965,BOSTON,MA,"FLOUNDER, WINTER","1,698,202","1,698,202","$175,441.00"
1965,BOSTON,MA,"FLOUNDER, WITCH","535,688","535,688","$65,085.00"
1965,BOSTON,MA,"FLOUNDER, YELLOWTAIL","2,011,285","2,011,285","$134,747.00"
1965,BOSTON,MA,HADDOCK,"75,710,130","86,309,495","$8,940,200.00"
1965,BOSTON,MA,"HAKE, RED","1,650","1,650",$225.00
1965,BOSTON,MA,"HAKE, SILVER","14,425","23,515","$1,021.00"
1965,BOSTON,MA,"HAKE, WHITE","669,902","897,661","$74,944.00"
1965,BOSTON,MA,"HALIBUT, ATLANTIC","63,200","72,652","$24,794.00"
1965,BOSTON,MA,"LOBSTER, AMERICAN","395,500","395,500","$213,755.00"
1965,BOSTON,MA,POLLOCK,"5,375,915","6,073,831","$422,379.00"
1965,BOSTON,MA,"POMPANO, KILLIFISH","110,793","110,793","$9,456.00"
1965,BOSTON,MA,"REDFISH, ACADIAN","766,115","766,115","$36,762.00"
1965,BOSTON,MA,"SHARK, DOGFISH, NK","1,420","1,704",$94.00
1965,BOSTON,MA,"SKATE, NK","4,225","4,225",$183.00
1965,BOSTON,MA,"WOLFFISH, ATLANTIC","262,275","314,730","$19,062.00"
1965,BOSTON,MA,CONFIDENTIAL,"3,125","3,180",$420.00
1965,CHATHAM,MA,"BASS, STRIPED","1,048","1,048",$175.00
1965,CHATHAM,MA,BLUEFISH,"29,202","29,202","$3,082.00"
1965,CHATHAM,MA,"BONITO, ATLANTIC","14,839","14,839","$1,335.00"
1965,CHATHAM,MA,BUTTERFISH,"3,675","3,675",$390.00
1965,CHATHAM,MA,"COD, ATLANTIC","1,850,880","2,165,529","$155,912.00"
1965,CHATHAM,MA,CUSK,"48,358","54,643","$1,910.00"
1965,CHATHAM,MA,"FLOUNDER, AMERICAN PLAICE",35,35,$3.00
1965,CHATHAM,MA,"FLOUNDER, SUMMER","1,715","1,715",$409.00
1965,CHATHAM,MA,"FLOUNDER, WINTER","4,181","4,181",$246.00
1965,CHATHAM,MA,"FLOUNDER, WITCH",754,754,$72.00
1965,CHATHAM,MA,"FLOUNDER, YELLOWTAIL",2,2,$0.00
1965,CHATHAM,MA,HADDOCK,"764,468","871,492","$104,935.00"
1965,CHATHAM,MA,"HAKE, RED",265,265,$18.00
1965,CHATHAM,MA,"HAKE, SILVER",25,41,$1.00
1965,CHATHAM,MA,"HAKE, WHITE","7,820","10,482",$473.00
1965,CHATHAM,MA,"HALIBUT, ATLANTIC","21,764","25,027","$13,011.00"
1965,CHATHAM,MA,"HERRING, ATLANTIC","411,100","411,100","$6,167.00"
1965,CHATHAM,MA,"MACKEREL, ATLANTIC","135,712","135,712","$18,389.00"
1965,CHATHAM,MA,"MENHADEN, ATLANTIC","9,065","9,065",$96.00
1965,CHATHAM,MA,POLLOCK,"116,323","130,687","$6,155.00"
1965,CHATHAM,MA,"POMPANO, KILLIFISH","3,664","3,664",$256.00
1965,CHATHAM,MA,"REDFISH, ACADIAN",13,13,$0.00
1965,CHATHAM,MA,SCUP,"144,707","144,707","$16,472.00"
1965,CHATHAM,MA,"SHAD, AMERICAN","15,933","15,933","$1,261.00"
1965,CHATHAM,MA,"SHARK, DOGFISH, NK",154,185,$7.00
1965,CHATHAM,MA,"SNAPPER, NK",58,58,$8.00
1965,CHATHAM,MA,"SQUID, LOLIGINIDAE","163,235","163,235","$19,590.00"
1965,CHATHAM,MA,TAUTOG,"5,160","5,160",$216.00
1965,CHATHAM,MA,"TUNA, NK",700,700,$109.00
1965,CHATHAM,MA,"WOLFFISH, ATLANTIC","3,682","4,418",$142.00
1965,FALL RIVER,MA,ALEWIFE,"4,000","4,000",$40.00
1965,FALL RIVER,MA,"BASS, STRIPED",725,725,$109.00
1965,FALL RIVER,MA,BUTTERFISH,28,28,$3.00
1965,FALL RIVER,MA,"EEL, AMERICAN",200,200,$10.00
1965,FALL RIVER,MA,"FLOUNDER, WINTER","27,575","27,575","$1,806.00"
1965,FALL RIVER,MA,"HERRING, ATLANTIC","19,425","19,425",$291.00
1965,FALL RIVER,MA,"SHAD, AMERICAN",19,19,$1.00
1965,FALL RIVER,MA,"SQUID, LOLIGINIDAE","3,292","3,292",$353.00
1965,FALL RIVER,MA,TAUTOG,644,644,$28.00
1965,FALL RIVER,MA,CONFIDENTIAL,"2,101","2,321",$151.00
1965,GLOUCESTER,MA,ALEWIFE,"6,332,200","6,332,200","$71,252.00"
1965,GLOUCESTER,MA,"BASS, STRIPED","2,220","2,220",$340.00
1965,GLOUCESTER,MA,BLUEFISH,100,109,$7.00
1965,GLOUCESTER,MA,BUTTERFISH,"10,775","10,775","$1,411.00"
1965,GLOUCESTER,MA,"COD, ATLANTIC","5,707,269","6,676,969","$519,136.00"
1965,GLOUCESTER,MA,CUSK,"593,865","670,951","$34,569.00"
1965,GLOUCESTER,MA,"FLOUNDER, AMERICAN PLAICE","1,927,720","1,927,720","$119,737.00"
1965,GLOUCESTER,MA,"FLOUNDER, SUMMER","1,297,577","1,297,577","$131,780.00"
1965,GLOUCESTER,MA,"FLOUNDER, WINTER","480,523","480,523","$36,886.00"
1965,GLOUCESTER,MA,"FLOUNDER, WITCH","24,940","24,940","$2,537.00"
1965,GLOUCESTER,MA,"FLOUNDER, YELLOWTAIL","411,377","411,377","$25,458.00"
1965,GLOUCESTER,MA,HADDOCK,"24,373,550","27,785,021","$2,772,225.00"
1965,GLOUCESTER,MA,"HAKE, RED","122,405","122,405","$3,765.00"
1965,GLOUCESTER,MA,"HAKE, SILVER","36,705,272","36,706,476","$1,064,077.00"
1965,GLOUCESTER,MA,"HAKE, WHITE","781,505","1,046,957","$72,750.00"
1965,GLOUCESTER,MA,"HALIBUT, ATLANTIC","83,859","96,374","$30,769.00"
1965,GLOUCESTER,MA,"HERRING, ATLANTIC","54,930","54,930",$580.00
1965,GLOUCESTER,MA,"LOBSTER, AMERICAN","51,820","51,820","$26,348.00"
1965,GLOUCESTER,MA,"MACKEREL, ATLANTIC","253,358","253,358","$22,227.00"
1965,GLOUCESTER,MA,MONKFISH/ANGLER/GOOSEFISH,"6,825","22,659",$220.00
1965,GLOUCESTER,MA,"OTHER FISH, BONY","8,945,565","8,945,565","$89,916.00"
1965,GLOUCESTER,MA,POLLOCK,"3,477,609","3,929,194","$222,669.00"
1965,GLOUCESTER,MA,"POMPANO, KILLIFISH","6,473,810","6,473,810","$476,457.00"
1965,GLOUCESTER,MA,"REDFISH, ACADIAN","22,486,597","22,486,597","$976,551.00"
1965,GLOUCESTER,MA,"SCALLOP, SEA","475,055","3,957,209","$326,403.00"
1965,GLOUCESTER,MA,"SHAD, AMERICAN","5,735","5,735",$264.00
1965,GLOUCESTER,MA,"SHARK, DOGFISH, NK",190,228,$9.00
1965,GLOUCESTER,MA,"SHRIMP, PANDALID","17,685","17,685","$2,249.00"
1965,GLOUCESTER,MA,"SKATE, NK","57,520","57,520","$2,295.00"
1965,GLOUCESTER,MA,"SQUID, LOLIGINIDAE","44,365","44,365","$1,650.00"
1965,GLOUCESTER,MA,"STURGEON, NK",235,282,$31.00
1965,GLOUCESTER,MA,"TILEFISH, NK","5,610","6,114",$169.00
1965,GLOUCESTER,MA,"TUNA, NK","19,245","19,245","$1,587.00"
1965,GLOUCESTER,MA,"WOLFFISH, ATLANTIC","139,803","167,765","$7,638.00"
1965,NANTUCKET,MA,"BASS, STRIPED","1,418","1,418",$284.00
1965,NANTUCKET,MA,BLUEFISH,135,135,$12.00
1965,NANTUCKET,MA,"FLOUNDER, SUMMER","1,084","1,084",$186.00
1965,NANTUCKET,MA,"MACKEREL, ATLANTIC",188,188,$8.00
1965,NANTUCKET,MA,SCUP,"33,715","33,715","$3,371.00"
1965,NANTUCKET,MA,"SNAPPER, NK",795,795,$104.00
1965,NANTUCKET,MA,"SQUID, LOLIGINIDAE","14,600","14,600","$1,700.00"
1965,NANTUCKET,MA,CONFIDENTIAL,845,845,$77.00
1965,NEW BEDFORD,MA,BUTTERFISH,"16,525","16,525","$1,349.00"
1965,NEW BEDFORD,MA,"COD, ATLANTIC","4,740,775","5,546,306","$447,124.00"
1965,NEW BEDFORD,MA,CUSK,"7,775","8,785",$341.00
1965,NEW BEDFORD,MA,"FLOUNDER, AMERICAN PLAICE","1,945,460","1,945,460","$234,151.00"
1965,NEW BEDFORD,MA,"FLOUNDER, SUMMER","1,406,975","1,406,975","$247,436.00"
1965,NEW BEDFORD,MA,"FLOUNDER, WINTER","13,200,575","13,200,575","$1,425,765.00"
1965,NEW BEDFORD,MA,"FLOUNDER, WITCH","1,285,655","1,285,655","$327,316.00"
1965,NEW BEDFORD,MA,"FLOUNDER, YELLOWTAIL","65,974,810","65,974,810","$6,348,002.00"
1965,NEW BEDFORD,MA,HADDOCK,"11,826,450","13,481,386","$1,322,169.00"
1965,NEW BEDFORD,MA,"HAKE, WHITE","7,440","9,966",$450.00
1965,NEW BEDFORD,MA,"HALIBUT, ATLANTIC","12,598","14,476","$3,489.00"
1965,NEW BEDFORD,MA,"LOBSTER, AMERICAN","2,025,665","2,025,665","$1,163,246.00"
1965,NEW BEDFORD,MA,"OTHER FISH, BONY","31,933,176","31,933,176","$340,498.00"
1965,NEW BEDFORD,MA,POLLOCK,"120,775","136,152","$7,510.00"
1965,NEW BEDFORD,MA,"SCALLOP, SEA","11,349,146","94,538,396","$7,665,390.00"
1965,NEW BEDFORD,MA,SCUP,"179,860","179,860","$18,153.00"
1965,NEW BEDFORD,MA,"SEA BASS, BLACK","1,075","1,075",$129.00
1965,NEW BEDFORD,MA,"SHARK, DOGFISH, NK","11,181","13,416","$1,243.00"
1965,NEW BEDFORD,MA,"SQUID, LOLIGINIDAE","3,605","3,605",$297.00
1965,NEW BEDFORD,MA,"STURGEON, NK",428,514,$32.00
1965,NEW BEDFORD,MA,SWORDFISH,"381,006","476,265","$177,074.00"
1965,NEW BEDFORD,MA,"TILEFISH, NK","208,600","227,374","$19,832.00"
1965,NEW BEDFORD,MA,"TUNA, NK","577,081","577,081","$48,653.00"
1965,NEW BEDFORD,MA,"WOLFFISH, ATLANTIC","14,930","17,916",$672.00
1965,NEW BEDFORD,MA,CONFIDENTIAL,"84,250","84,250","$4,981.00"
1965,PLYMOUTH,MA,BUTTERFISH,"4,078","4,078",$466.00
